checkin,inicio,fim,status,loja,tempo_espera,tempo_atendimento,status_final,atendido,abandonou
2025-10-07 13:44:18,2025-10-07 14:31:30,2025-10-07 15:20:05,concl,Loja Leste,47.2,48.583333333333336,atendido,1,0
2025-10-01 14:05:24,2025-10-01 14:53:07,2025-10-01 15:07:47,concl,Loja Leste,47.71666666666667,14.666666666666666,atendido,1,0
2025-10-18 18:45:12,2025-10-18 18:52:11,2025-10-18 19:05:24,concl,Loja Leste,6.983333333333333,13.216666666666667,atendido,1,0
2025-10-17 17:18:22,2025-10-17 17:51:44,2025-10-17 19:22:58,concl,Loja Leste,33.36666666666667,91.23333333333333,atendido,1,0
2025-10-16 19:33:02,2025-10-16 19:40:09,2025-10-16 21:22:48,concl,Loja Leste,7.116666666666666,102.65,atendido,1,0
2025-10-23 19:07:35,2025-10-23 19:22:19,2025-10-23 20:42:08,concl,Loja Leste,14.733333333333333,79.81666666666666,atendido,1,0
2025-10-11 17:15:37,2025-10-11 18:04:24,2025-10-11 19:21:40,concl,Loja Leste,48.78333333333333,77.26666666666667,atendido,1,0
2025-10-21 20:10:25,2025-10-21 20:19:55,2025-10-21 20:45:29,concl,Loja Leste,9.5,25.566666666666666,atendido,1,0
2025-10-31 20:48:48,2025-10-31 21:00:23,2025-10-31 21:00:52,concl,Loja Leste,11.583333333333334,0.48333333333333334,atendido,1,0
2025-10-18 16:48:23,2025-10-18 17:34:48,2025-10-18 18:11:03,concl,Loja Leste,46.416666666666664,36.25,atendido,1,0
2025-10-12 15:48:03,2025-10-12 15:57:32,2025-10-12 16:33:01,concl,Loja Leste,9.483333333333333,35.483333333333334,atendido,1,0
2025-10-21 21:11:45,2025-10-21 21:19:40,2025-10-21 21:52:47,concl,Loja Leste,7.916666666666667,33.11666666666667,atendido,1,0
2025-10-13 16:58:58,2025-10-13 16:59:15,2025-10-13 18:34:26,concl,Loja Leste,0.2833333333333333,95.18333333333334,atendido,1,0
2025-10-21 16:20:25,2025-10-21 16:34:15,2025-10-21 17:35:53,concl,Loja Leste,13.833333333333334,61.63333333333333,atendido,1,0
2025-10-23 16:30:45,2025-10-23 16:53:33,2025-10-23 17:24:59,concl,Loja Leste,22.8,31.433333333333334,atendido,1,0
2025-10-16 18:08:20,2025-10-16 18:55:00,2025-10-16 19:21:27,concl,Loja Leste,46.666666666666664,26.45,atendido,1,0
2025-10-18 16:06:47,2025-10-18 16:38:39,2025-10-18 17:34:43,concl,Loja Leste,31.866666666666667,56.06666666666667,atendido,1,0
2025-10-11 19:28:43,2025-10-11 19:31:41,2025-10-11 19:39:30,concl,Loja Leste,2.966666666666667,7.816666666666666,atendido,1,0
2025-10-16 17:57:16,2025-10-16 18:29:29,2025-10-16 18:54:40,concl,Loja Leste,32.21666666666667,25.183333333333334,atendido,1,0
2025-10-16 18:31:09,2025-10-16 19:21:49,2025-10-16 19:35:04,concl,Loja Leste,50.666666666666664,13.25,atendido,1,0
2025-10-30 19:33:57,2025-10-30 19:41:57,2025-10-30 19:51:15,concl,Loja Leste,8.0,9.3,atendido,1,0
2025-10-13 18:26:43,2025-10-13 18:34:37,2025-10-13 18:48:13,concl,Loja Leste,7.9,13.6,atendido,1,0
2025-10-16 13:37:31,2025-10-16 14:26:27,2025-10-16 16:08:49,concl,Loja Leste,48.93333333333333,102.36666666666666,atendido,1,0
2025-10-19 14:36:42,2025-10-19 15:00:12,2025-10-19 15:41:26,concl,Loja Leste,23.5,41.233333333333334,atendido,1,0
2025-10-16 16:00:34,2025-10-16 16:16:55,2025-10-16 16:49:43,concl,Loja Leste,16.35,32.8,atendido,1,0
2025-10-29 17:10:48,2025-10-29 17:15:19,2025-10-29 18:33:53,concl,Loja Leste,4.516666666666667,78.56666666666666,atendido,1,0
2025-10-21 16:55:10,2025-10-21 17:40:54,2025-10-21 18:31:42,concl,Loja Leste,45.733333333333334,50.8,atendido,1,0
2025-10-31 18:21:51,2025-10-31 18:34:16,2025-10-31 18:59:01,concl,Loja Leste,12.416666666666666,24.75,atendido,1,0
2025-10-16 21:24:53,2025-10-16 21:25:01,2025-10-16 22:22:15,concl,Loja Leste,0.13333333333333333,57.233333333333334,atendido,1,0
2025-10-31 16:51:22,2025-10-31 17:02:32,2025-10-31 17:59:18,concl,Loja Leste,11.166666666666666,56.766666666666666,atendido,1,0
2025-10-30 17:19:16,2025-10-30 17:25:05,2025-10-30 17:37:51,concl,Loja Leste,5.816666666666666,12.766666666666667,atendido,1,0
2025-10-28 12:16:03,2025-10-28 12:28:30,2025-10-28 13:07:03,concl,Loja Leste,12.45,38.55,atendido,1,0
2025-10-13 12:23:35,2025-10-13 12:52:04,2025-10-13 14:14:12,concl,Loja Leste,28.483333333333334,82.13333333333334,atendido,1,0
2025-10-13 11:15:14,2025-10-13 12:05:40,2025-10-13 12:41:39,concl,Loja Leste,50.43333333333333,35.983333333333334,atendido,1,0
2025-10-02 16:58:38,2025-10-02 17:12:59,2025-10-02 17:47:34,concl,Loja Leste,14.35,34.583333333333336,atendido,1,0
2025-10-20 12:28:00,2025-10-20 13:33:45,2025-10-20 13:51:20,concl,Loja Leste,65.75,17.583333333333332,atendido,1,0
2025-10-11 11:05:00,2025-10-11 11:08:13,2025-10-11 11:14:41,concl,Loja Leste,3.216666666666667,6.466666666666667,atendido,1,0
2025-10-17 18:29:14,2025-10-17 19:14:14,2025-10-17 19:24:49,concl,Loja Leste,45.0,10.583333333333334,atendido,1,0
2025-10-16 19:24:12,2025-10-16 19:37:24,2025-10-16 20:10:38,concl,Loja Leste,13.2,33.233333333333334,atendido,1,0
2025-10-13 18:00:50,2025-10-13 18:12:43,2025-10-13 18:30:29,concl,Loja Leste,11.883333333333333,17.766666666666666,atendido,1,0
2025-10-13 13:34:03,2025-10-13 14:14:24,2025-10-13 14:45:34,concl,Loja Leste,40.35,31.166666666666668,atendido,1,0
2025-10-07 11:25:28,2025-10-07 12:11:47,2025-10-07 12:57:38,concl,Loja Leste,46.31666666666667,45.85,atendido,1,0
2025-10-14 10:04:33,2025-10-14 10:19:04,2025-10-14 10:55:22,concl,Loja Leste,14.516666666666667,36.3,atendido,1,0
2025-10-15 13:43:04,2025-10-15 14:30:32,2025-10-15 15:01:48,concl,Loja Leste,47.46666666666667,31.266666666666666,atendido,1,0
2025-10-20 10:45:31,2025-10-20 10:47:37,2025-10-20 13:28:31,concl,Loja Leste,2.1,160.9,atendido,1,0
2025-10-06 20:08:41,2025-10-06 20:46:14,2025-10-06 21:14:38,concl,Loja Leste,37.55,28.4,atendido,1,0
2025-10-29 18:07:53,2025-10-29 18:28:54,2025-10-29 18:35:38,concl,Loja Leste,21.016666666666666,6.733333333333333,atendido,1,0
2025-10-15 11:25:56,2025-10-15 11:31:05,2025-10-15 13:11:10,concl,Loja Leste,5.15,100.08333333333333,atendido,1,0
2025-10-16 16:20:01,2025-10-16 17:04:58,2025-10-16 17:37:20,concl,Loja Leste,44.95,32.36666666666667,atendido,1,0
2025-10-13 18:36:43,2025-10-13 19:00:39,2025-10-13 20:03:47,concl,Loja Leste,23.933333333333334,63.13333333333333,atendido,1,0
2025-10-10 13:02:09,2025-10-10 13:29:13,2025-10-10 15:40:26,concl,Loja Leste,27.066666666666666,131.21666666666667,atendido,1,0
2025-10-21 11:54:11,2025-10-21 12:17:11,2025-10-21 13:03:32,concl,Loja Leste,23.0,46.35,atendido,1,0
2025-10-18 15:45:05,2025-10-18 16:09:35,2025-10-18 16:58:50,concl,Loja Leste,24.5,49.25,atendido,1,0
2025-10-09 13:30:17,2025-10-09 14:19:51,2025-10-09 14:29:44,concl,Loja Leste,49.56666666666667,9.883333333333333,atendido,1,0
2025-10-15 10:04:20,2025-10-15 10:16:39,2025-10-15 10:45:11,concl,Loja Leste,12.316666666666666,28.533333333333335,atendido,1,0
2025-10-23 11:40:28,2025-10-23 12:05:13,2025-10-23 12:18:15,concl,Loja Leste,24.75,13.033333333333333,atendido,1,0
2025-10-06 19:38:13,2025-10-06 19:48:43,2025-10-06 20:06:02,concl,Loja Leste,10.5,17.316666666666666,atendido,1,0
2025-10-13 17:34:07,2025-10-13 17:35:17,2025-10-13 18:12:07,concl,Loja Leste,1.1666666666666667,36.833333333333336,atendido,1,0
2025-10-15 10:30:45,2025-10-15 10:45:25,2025-10-15 11:20:06,concl,Loja Leste,14.666666666666666,34.68333333333333,atendido,1,0
2025-10-24 13:58:10,2025-10-24 14:13:58,2025-10-24 15:16:35,concl,Loja Leste,15.8,62.61666666666667,atendido,1,0
2025-10-07 14:42:58,2025-10-07 15:25:11,2025-10-07 15:31:16,concl,Loja Leste,42.21666666666667,6.083333333333333,atendido,1,0
2025-10-06 21:32:38,2025-10-06 21:33:34,2025-10-06 21:44:33,concl,Loja Leste,0.9333333333333333,10.983333333333333,atendido,1,0
2025-10-28 11:53:32,2025-10-28 11:54:25,2025-10-28 12:26:22,concl,Loja Leste,0.8833333333333333,31.95,atendido,1,0
2025-10-14 12:04:30,2025-10-14 12:32:54,2025-10-14 12:51:02,concl,Loja Leste,28.4,18.133333333333333,atendido,1,0
2025-10-20 12:22:12,2025-10-20 13:33:15,2025-10-20 13:33:27,concl,Loja Leste,71.05,0.2,atendido,1,0
2025-10-16 14:10:06,2025-10-16 15:13:32,2025-10-16 15:26:00,concl,Loja Leste,63.43333333333333,12.466666666666667,atendido,1,0
2025-10-28 19:35:21,2025-10-28 19:55:07,2025-10-28 21:23:04,concl,Loja Leste,19.766666666666666,87.95,atendido,1,0
2025-10-23 18:55:29,2025-10-23 18:59:57,2025-10-23 19:28:30,concl,Loja Leste,4.466666666666667,28.55,atendido,1,0
2025-10-08 15:27:15,2025-10-08 16:04:00,2025-10-08 16:49:16,concl,Loja Leste,36.75,45.266666666666666,atendido,1,0
2025-10-08 12:19:26,2025-10-08 13:05:28,2025-10-08 14:53:05,concl,Loja Leste,46.03333333333333,107.61666666666666,atendido,1,0
2025-10-16 11:51:49,2025-10-16 13:00:15,2025-10-16 13:37:42,concl,Loja Leste,68.43333333333334,37.45,atendido,1,0
2025-10-01 13:56:05,2025-10-01 14:49:29,2025-10-01 16:20:30,concl,Loja Leste,53.4,91.01666666666667,atendido,1,0
2025-10-28 13:12:32,2025-10-28 13:14:09,2025-10-28 13:46:22,concl,Loja Leste,1.6166666666666667,32.21666666666667,atendido,1,0
2025-10-07 15:06:40,2025-10-07 15:21:58,2025-10-07 16:50:00,concl,Loja Leste,15.3,88.03333333333333,atendido,1,0
2025-10-16 16:27:00,2025-10-16 17:06:52,2025-10-16 17:38:40,concl,Loja Leste,39.86666666666667,31.8,atendido,1,0
2025-10-13 17:24:34,2025-10-13 17:25:01,2025-10-13 18:43:07,concl,Loja Leste,0.45,78.1,atendido,1,0
2025-10-04 10:03:23,2025-10-04 10:22:32,2025-10-04 11:26:49,concl,Loja Leste,19.15,64.28333333333333,atendido,1,0
2025-10-07 18:20:01,2025-10-07 18:36:39,2025-10-07 20:02:18,concl,Loja Leste,16.633333333333333,85.65,atendido,1,0
2025-10-26 16:04:11,2025-10-26 16:04:41,2025-10-26 19:09:17,concl,Loja Leste,0.5,184.6,atendido,1,0
2025-10-08 18:38:03,2025-10-08 18:56:55,2025-10-08 20:06:43,concl,Loja Leste,18.866666666666667,69.8,atendido,1,0
2025-10-01 19:07:12,2025-10-01 20:04:49,2025-10-01 20:14:54,concl,Loja Leste,57.61666666666667,10.083333333333334,atendido,1,0
2025-10-23 15:43:58,2025-10-23 16:04:29,2025-10-23 16:49:10,concl,Loja Leste,20.516666666666666,44.68333333333333,atendido,1,0
2025-10-16 17:43:03,2025-10-16 18:04:31,2025-10-16 18:30:48,concl,Loja Leste,21.466666666666665,26.283333333333335,atendido,1,0
2025-10-19 15:18:07,2025-10-19 15:31:19,2025-10-19 15:39:38,concl,Loja Leste,13.2,8.316666666666666,atendido,1,0
2025-10-29 18:06:50,2025-10-29 18:21:38,2025-10-29 18:42:12,concl,Loja Leste,14.8,20.566666666666666,atendido,1,0
2025-10-28 17:09:25,2025-10-28 17:29:00,2025-10-28 17:40:08,concl,Loja Leste,19.583333333333332,11.133333333333333,atendido,1,0
2025-10-25 17:09:30,2025-10-25 17:11:07,2025-10-25 18:21:40,concl,Loja Leste,1.6166666666666667,70.55,atendido,1,0
2025-10-28 15:59:37,2025-10-28 16:53:59,2025-10-28 17:28:31,concl,Loja Leste,54.36666666666667,34.53333333333333,atendido,1,0
2025-10-09 16:44:25,2025-10-09 17:01:11,2025-10-09 17:58:13,concl,Loja Leste,16.766666666666666,57.03333333333333,atendido,1,0
2025-10-04 11:06:10,2025-10-04 11:27:24,2025-10-04 12:04:28,concl,Loja Leste,21.233333333333334,37.06666666666667,atendido,1,0
2025-10-06 16:42:24,2025-10-06 17:16:34,2025-10-06 17:31:14,concl,Loja Leste,34.166666666666664,14.666666666666666,atendido,1,0
2025-10-11 11:45:12,2025-10-11 11:45:56,2025-10-11 11:54:27,concl,Loja Leste,0.7333333333333333,8.516666666666667,atendido,1,0
2025-10-01 19:03:46,2025-10-01 19:52:09,2025-10-01 20:04:17,concl,Loja Leste,48.38333333333333,12.133333333333333,atendido,1,0
2025-10-27 16:55:22,2025-10-27 17:51:02,2025-10-27 18:45:25,concl,Loja Leste,55.666666666666664,54.38333333333333,atendido,1,0
2025-10-11 12:04:20,2025-10-11 12:05:10,2025-10-11 12:55:11,concl,Loja Leste,0.8333333333333334,50.016666666666666,atendido,1,0
2025-10-08 15:03:04,2025-10-08 15:16:12,2025-10-08 16:02:39,concl,Loja Leste,13.133333333333333,46.45,atendido,1,0
2025-10-08 14:32:54,2025-10-08 14:53:19,2025-10-08 15:07:28,concl,Loja Leste,20.416666666666668,14.15,atendido,1,0
2025-10-06 18:10:37,2025-10-06 18:19:43,2025-10-06 18:30:23,concl,Loja Leste,9.1,10.666666666666666,atendido,1,0
2025-10-06 13:10:21,2025-10-06 13:30:07,2025-10-06 13:49:22,concl,Loja Leste,19.766666666666666,19.25,atendido,1,0
2025-10-09 14:41:05,2025-10-09 15:24:42,2025-10-09 15:37:18,concl,Loja Leste,43.61666666666667,12.6,atendido,1,0
2025-10-10 14:54:05,2025-10-10 16:03:16,2025-10-10 16:03:47,concl,Loja Leste,69.18333333333334,0.5166666666666667,atendido,1,0
2025-10-07 17:55:08,2025-10-07 18:08:38,2025-10-07 18:15:57,concl,Loja Leste,13.5,7.316666666666666,atendido,1,0
2025-10-10 15:46:34,2025-10-10 16:17:59,2025-10-10 16:30:46,concl,Loja Leste,31.416666666666668,12.783333333333333,atendido,1,0
2025-10-01 18:39:13,2025-10-01 19:41:14,2025-10-01 19:46:30,concl,Loja Leste,62.016666666666666,5.266666666666667,atendido,1,0
2025-10-03 15:36:59,2025-10-03 15:47:56,2025-10-03 16:21:42,concl,Loja Leste,10.95,33.766666666666666,atendido,1,0
2025-10-07 20:55:31,2025-10-07 20:57:56,2025-10-07 21:14:55,concl,Loja Leste,2.4166666666666665,16.983333333333334,atendido,1,0
2025-10-25 14:56:48,2025-10-25 14:57:14,2025-10-25 15:07:20,concl,Loja Leste,0.43333333333333335,10.1,atendido,1,0
2025-10-31 13:19:34,2025-10-31 13:20:38,2025-10-31 13:44:29,concl,Loja Leste,1.0666666666666667,23.85,atendido,1,0
2025-10-13 18:43:22,2025-10-13 19:07:06,2025-10-13 19:07:23,concl,Loja Leste,23.733333333333334,0.2833333333333333,atendido,1,0
2025-10-23 16:43:31,2025-10-23 17:10:48,2025-10-23 17:19:43,concl,Loja Leste,27.283333333333335,8.916666666666666,atendido,1,0
2025-10-23 18:53:12,2025-10-23 18:59:31,2025-10-23 19:07:38,concl,Loja Leste,6.316666666666666,8.116666666666667,atendido,1,0
2025-10-23 19:58:41,2025-10-23 20:01:44,2025-10-23 20:16:15,concl,Loja Leste,3.05,14.516666666666667,atendido,1,0
2025-10-16 16:31:21,2025-10-16 17:22:39,2025-10-16 17:51:27,concl,Loja Leste,51.3,28.8,atendido,1,0
2025-10-20 17:24:40,2025-10-20 17:46:52,2025-10-20 18:04:09,concl,Loja Leste,22.2,17.283333333333335,atendido,1,0
2025-10-14 17:58:44,2025-10-14 18:13:29,2025-10-14 18:27:23,concl,Loja Leste,14.75,13.9,atendido,1,0
2025-10-24 16:57:15,2025-10-24 17:17:33,2025-10-24 17:30:28,concl,Loja Leste,20.3,12.916666666666666,atendido,1,0
2025-10-25 15:01:29,2025-10-25 15:07:22,2025-10-25 15:13:53,concl,Loja Leste,5.883333333333334,6.516666666666667,atendido,1,0
2025-10-23 19:04:35,2025-10-23 19:07:48,2025-10-23 19:25:32,concl,Loja Leste,3.216666666666667,17.733333333333334,atendido,1,0
2025-10-21 15:44:34,2025-10-21 15:48:46,2025-10-21 16:14:15,concl,Loja Leste,4.2,25.483333333333334,atendido,1,0
2025-10-29 14:49:29,2025-10-29 15:18:59,2025-10-29 15:31:29,concl,Loja Leste,29.5,12.5,atendido,1,0
2025-10-08 18:50:14,2025-10-08 19:19:01,2025-10-08 19:19:16,concl,Loja Leste,28.783333333333335,0.25,atendido,1,0
2025-10-27 18:20:13,2025-10-27 18:45:01,2025-10-27 18:56:15,concl,Loja Leste,24.8,11.233333333333333,atendido,1,0
2025-10-06 16:27:46,2025-10-06 17:15:02,2025-10-06 17:41:58,concl,Loja Leste,47.266666666666666,26.933333333333334,atendido,1,0
2025-10-30 16:52:21,2025-10-30 16:58:27,2025-10-30 17:07:39,concl,Loja Leste,6.1,9.2,atendido,1,0
2025-10-05 14:56:32,2025-10-05 15:18:06,2025-10-05 15:32:28,concl,Loja Leste,21.566666666666666,14.366666666666667,atendido,1,0
2025-10-23 18:35:49,2025-10-23 18:43:57,2025-10-23 18:58:40,concl,Loja Leste,8.133333333333333,14.716666666666667,atendido,1,0
2025-10-09 16:26:51,2025-10-09 16:46:09,2025-10-09 17:19:53,concl,Loja Leste,19.3,33.733333333333334,atendido,1,0
2025-10-11 13:54:17,2025-10-11 14:12:54,2025-10-11 14:51:02,concl,Loja Leste,18.616666666666667,38.13333333333333,atendido,1,0
2025-10-05 19:02:07,2025-10-05 19:26:07,2025-10-05 19:34:52,concl,Loja Leste,24.0,8.75,atendido,1,0
2025-10-20 15:42:18,2025-10-20 16:36:27,2025-10-20 16:51:24,concl,Loja Leste,54.15,14.95,atendido,1,0
2025-10-06 20:35:57,2025-10-06 20:49:38,2025-10-06 21:26:00,concl,Loja Leste,13.683333333333334,36.36666666666667,atendido,1,0
2025-10-02 16:57:28,2025-10-02 17:12:10,2025-10-02 17:17:58,concl,Loja Leste,14.7,5.8,atendido,1,0
2025-10-02 17:22:18,2025-10-02 17:23:17,2025-10-02 17:35:45,concl,Loja Leste,0.9833333333333333,12.466666666666667,atendido,1,0
2025-10-14 15:49:38,2025-10-14 16:05:41,2025-10-14 16:14:11,concl,Loja Leste,16.05,8.5,atendido,1,0
2025-10-31 16:12:36,2025-10-31 16:14:08,2025-10-31 16:21:47,concl,Loja Leste,1.5333333333333334,7.65,atendido,1,0
2025-10-25 15:40:23,2025-10-25 15:42:44,2025-10-25 15:47:25,concl,Loja Leste,2.35,4.683333333333334,atendido,1,0
2025-10-31 14:10:38,2025-10-31 14:27:05,2025-10-31 15:09:21,concl,Loja Leste,16.45,42.266666666666666,atendido,1,0
2025-10-11 10:41:27,2025-10-11 10:56:22,2025-10-11 11:13:34,concl,Loja Leste,14.916666666666666,17.2,atendido,1,0
2025-10-16 19:57:32,2025-10-16 20:04:20,2025-10-16 20:35:42,concl,Loja Leste,6.8,31.366666666666667,atendido,1,0
2025-10-30 19:22:47,2025-10-30 19:28:29,2025-10-30 19:48:48,concl,Loja Leste,5.7,20.316666666666666,atendido,1,0
2025-10-23 17:24:14,2025-10-23 17:43:26,2025-10-23 18:05:55,concl,Loja Leste,19.2,22.483333333333334,atendido,1,0
2025-10-20 16:42:23,2025-10-20 16:52:20,2025-10-20 17:46:41,concl,Loja Leste,9.95,54.35,atendido,1,0
2025-10-13 17:47:18,2025-10-13 18:09:30,2025-10-13 19:06:59,concl,Loja Leste,22.2,57.483333333333334,atendido,1,0
2025-10-27 18:42:59,2025-10-27 19:03:20,2025-10-27 21:24:03,concl,Loja Leste,20.35,140.71666666666667,atendido,1,0
2025-10-29 10:35:49,2025-10-29 11:13:42,2025-10-29 11:21:22,concl,Loja Leste,37.88333333333333,7.666666666666667,atendido,1,0
2025-10-02 17:54:45,2025-10-02 17:59:36,2025-10-02 18:21:10,concl,Loja Leste,4.85,21.566666666666666,atendido,1,0
2025-10-16 18:25:51,2025-10-16 18:26:09,2025-10-16 20:04:17,concl,Loja Leste,0.3,98.13333333333334,atendido,1,0
2025-10-17 17:30:24,2025-10-17 18:12:08,2025-10-17 21:46:23,concl,Loja Leste,41.733333333333334,214.25,atendido,1,0
2025-10-21 14:55:00,2025-10-21 15:09:24,2025-10-21 15:20:02,concl,Loja Leste,14.4,10.633333333333333,atendido,1,0
2025-10-30 19:40:46,2025-10-30 19:49:13,2025-10-30 20:06:34,concl,Loja Leste,8.45,17.35,atendido,1,0
2025-10-31 13:56:45,2025-10-31 14:10:20,2025-10-31 14:21:40,concl,Loja Leste,13.583333333333334,11.333333333333334,atendido,1,0
2025-10-08 20:34:14,2025-10-08 20:43:14,2025-10-08 21:28:47,concl,Loja Leste,9.0,45.55,atendido,1,0
2025-10-05 16:39:59,2025-10-05 17:12:36,2025-10-05 19:25:51,concl,Loja Leste,32.61666666666667,133.25,atendido,1,0
2025-10-14 19:29:04,2025-10-14 19:29:13,2025-10-14 20:41:18,concl,Loja Leste,0.15,72.08333333333333,atendido,1,0
2025-10-29 11:13:06,2025-10-29 11:24:08,2025-10-29 12:48:58,concl,Loja Leste,11.033333333333333,84.83333333333333,atendido,1,0
2025-10-23 16:50:40,2025-10-23 17:19:49,2025-10-23 17:43:18,concl,Loja Leste,29.15,23.483333333333334,atendido,1,0
2025-10-06 17:43:20,2025-10-06 17:50:26,2025-10-06 18:29:46,concl,Loja Leste,7.1,39.333333333333336,atendido,1,0
2025-10-10 17:25:13,2025-10-10 17:42:17,2025-10-10 17:44:17,concl,Loja Leste,17.066666666666666,2.0,atendido,1,0
2025-10-09 17:21:11,2025-10-09 17:35:57,2025-10-09 17:40:09,concl,Loja Leste,14.766666666666667,4.2,atendido,1,0
2025-10-24 16:34:52,2025-10-24 16:48:58,2025-10-24 16:56:23,concl,Loja Leste,14.1,7.416666666666667,atendido,1,0
2025-10-11 10:12:12,2025-10-11 10:13:49,2025-10-11 10:19:42,concl,Loja Leste,1.6166666666666667,5.883333333333334,atendido,1,0
2025-10-31 15:45:35,2025-10-31 16:06:57,2025-10-31 16:14:02,concl,Loja Leste,21.366666666666667,7.083333333333333,atendido,1,0
2025-10-20 14:20:18,2025-10-20 15:11:40,2025-10-20 15:16:12,concl,Loja Leste,51.36666666666667,4.533333333333333,atendido,1,0
2025-10-05 14:15:04,2025-10-05 14:29:18,2025-10-05 14:50:34,concl,Loja Leste,14.233333333333333,21.266666666666666,atendido,1,0
2025-10-21 20:39:02,2025-10-21 20:45:36,2025-10-21 20:54:10,concl,Loja Leste,6.566666666666666,8.566666666666666,atendido,1,0
2025-10-04 15:50:53,2025-10-04 15:52:34,2025-10-04 16:59:27,concl,Loja Leste,1.6833333333333333,66.88333333333334,atendido,1,0
2025-10-11 11:12:44,2025-10-11 11:13:39,2025-10-11 11:44:14,concl,Loja Leste,0.9166666666666666,30.583333333333332,atendido,1,0
2025-10-16 18:28:29,2025-10-16 19:31:46,2025-10-16 19:32:23,concl,Loja Leste,63.28333333333333,0.6166666666666667,atendido,1,0
2025-10-11 16:44:05,2025-10-11 17:09:53,2025-10-11 17:45:45,concl,Loja Leste,25.8,35.86666666666667,atendido,1,0
2025-10-14 17:27:55,2025-10-14 17:51:12,2025-10-14 18:07:37,concl,Loja Leste,23.283333333333335,16.416666666666668,atendido,1,0
2025-10-28 18:05:55,2025-10-28 18:45:28,2025-10-28 19:09:06,concl,Loja Leste,39.55,23.633333333333333,atendido,1,0
2025-10-09 16:39:11,2025-10-09 16:51:56,2025-10-09 17:19:13,concl,Loja Leste,12.75,27.283333333333335,atendido,1,0
2025-10-18 12:08:46,2025-10-18 12:09:22,2025-10-18 12:34:48,concl,Loja Leste,0.6,25.433333333333334,atendido,1,0
2025-10-22 18:12:03,2025-10-22 18:19:14,2025-10-22 18:39:10,concl,Loja Leste,7.183333333333334,19.933333333333334,atendido,1,0
2025-10-02 18:58:00,2025-10-02 19:07:56,2025-10-02 19:16:58,concl,Loja Leste,9.933333333333334,9.033333333333333,atendido,1,0
2025-10-16 14:11:19,2025-10-16 15:15:21,2025-10-16 15:19:31,concl,Loja Leste,64.03333333333333,4.166666666666667,atendido,1,0
2025-10-07 19:17:30,2025-10-07 19:19:23,2025-10-07 19:39:40,concl,Loja Leste,1.8833333333333333,20.283333333333335,atendido,1,0
2025-10-15 15:42:12,2025-10-15 16:11:25,2025-10-15 16:55:32,concl,Loja Leste,29.216666666666665,44.11666666666667,atendido,1,0
2025-10-07 13:59:23,2025-10-07 14:41:41,2025-10-07 15:35:58,concl,Loja Leste,42.3,54.28333333333333,atendido,1,0
2025-10-15 15:20:52,2025-10-15 15:33:59,2025-10-15 15:55:40,concl,Loja Leste,13.116666666666667,21.683333333333334,atendido,1,0
2025-10-01 16:09:17,2025-10-01 16:21:11,2025-10-01 18:37:37,concl,Loja Leste,11.9,136.43333333333334,atendido,1,0
2025-10-04 10:14:34,2025-10-04 10:25:53,2025-10-04 10:44:31,concl,Loja Leste,11.316666666666666,18.633333333333333,atendido,1,0
2025-10-02 18:38:36,2025-10-02 18:41:41,2025-10-02 19:07:42,concl,Loja Leste,3.0833333333333335,26.016666666666666,atendido,1,0
2025-10-20 19:51:27,2025-10-20 20:17:21,2025-10-20 20:58:43,concl,Loja Leste,25.9,41.36666666666667,atendido,1,0
2025-10-21 14:35:01,2025-10-21 14:38:55,2025-10-21 14:46:55,concl,Loja Leste,3.9,8.0,atendido,1,0
2025-10-26 17:22:29,2025-10-26 17:23:02,2025-10-26 17:37:34,concl,Loja Leste,0.55,14.533333333333333,atendido,1,0
2025-10-30 15:52:38,2025-10-30 15:53:05,2025-10-30 16:42:08,concl,Loja Leste,0.45,49.05,atendido,1,0
2025-10-27 18:38:58,2025-10-27 18:40:59,2025-10-27 21:13:50,concl,Loja Leste,2.0166666666666666,152.85,atendido,1,0
2025-10-20 17:34:38,2025-10-20 17:55:07,2025-10-20 18:46:31,concl,Loja Leste,20.483333333333334,51.4,atendido,1,0
2025-10-17 15:01:42,2025-10-17 15:05:04,2025-10-17 15:21:30,concl,Loja Leste,3.3666666666666667,16.433333333333334,atendido,1,0
2025-10-14 18:38:15,2025-10-14 19:46:49,2025-10-14 20:15:16,concl,Loja Leste,68.56666666666666,28.45,atendido,1,0
2025-10-28 15:37:06,2025-10-28 16:20:17,2025-10-28 17:08:16,concl,Loja Leste,43.18333333333333,47.983333333333334,atendido,1,0
2025-10-22 20:59:19,2025-10-22 21:37:18,2025-10-22 21:37:37,concl,Loja Leste,37.983333333333334,0.31666666666666665,atendido,1,0
2025-10-20 18:35:39,2025-10-20 18:46:43,2025-10-20 18:55:42,concl,Loja Leste,11.066666666666666,8.983333333333333,atendido,1,0
2025-10-01 15:28:55,2025-10-01 15:49:12,2025-10-01 16:10:20,concl,Loja Leste,20.283333333333335,21.133333333333333,atendido,1,0
2025-10-12 14:58:58,2025-10-12 14:59:23,2025-10-12 15:56:36,concl,Loja Leste,0.4166666666666667,57.21666666666667,atendido,1,0
2025-10-11 17:16:29,2025-10-11 17:51:07,2025-10-11 18:15:05,concl,Loja Leste,34.63333333333333,23.966666666666665,atendido,1,0
2025-10-04 10:04:54,2025-10-04 10:05:20,2025-10-04 10:13:38,concl,Loja Leste,0.43333333333333335,8.3,atendido,1,0
